file,number,text,lrml
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.3.10.0.1,"8.0 Roof Claddings 8.3 Pressed Metal Tiles 8.3.10 Roof penetrations; Pipe penetrations shall be flashed using EPDM flashings similar to that shown for masonry tiles, Figure 29.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( metal tile)), expression( function( is), atom( variable( metal tile)), data( pressed)), expression( function( has), atom( variable( metal tile)), data( pipe penetration)))), then( and( obligation( expression( function( has), atom( variable( pipe penetration)), data( flashing))), obligation( expression( function( is), atom( relation( material), variable( flashing)), data( epdm)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.1.0.2,8.4.1 Limitations; This Acceptable Solution is limited to the following types of profiled metal roof cladding: Rule 8.4.1.0.1,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), not( expression( function( equal), atom( relation( key), variable( rule)), data( 8.4.1.0.1))))), then( prohibition( expression( function( comply with), atom( variable( cladding)), data( nzbc e2as1))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.3.3.0.1,"8.4 Profiled Metal Roof Cladding 8.4.3.3 Aluminium; Aluminium for the manufacture of profiled aluminium roofing shall comply with AS/NZS 1734, and be a minimum: a) Base metal thickness (BMT) of 0.7 mm, b) 5000 series.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( is), atom( relation( material), variable( cladding)), data( aluminium)))), then( and( obligation( expression( function( comply with), atom( relation( material), variable( cladding)), data( asnzs1734))), obligation( expression( function( greater than equal), atom( relation( bmt), variable( aluminium)), data( baseunit( prefix( milli), kind( metre)), value( 0.7)))), obligation( expression( function( is), expression( function( min), atom( relation( type), variable( aluminium))), data( 5000 series)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.3.3.0.2,8.4 Profiled Metal Roof Cladding; Pre-painted aluminium roofing shall have a factory-applied finish complying with AS/NZS 2728.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( is), atom( relation( material), variable( cladding)), data( aluminium)), expression( function( is), atom( relation( material), variable( cladding)), data( pre painted)))), then( and( obligation( expression( function( has), atom( relation( material), variable( cladding)), data( factory applied finish))), obligation( expression( function( comply with), atom( variable( factory applied finish)), data( asnzs2728)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.4.0.1,"8.4 Profiled Metal Roof Cladding 8.4.4 Profiles; Profiles covered in this Acceptable Solution are shown in Figure 38, and consist of: a) Corrugated – curved with a crest height of 16.5 mm minimum, b) Trapezoidal – symmetrical or asymmetrical with a minimum crest height of 19 mm, and for asymmetrical a flat or lightly profiled pan width of 210 mm maximum between crests, and c) Trough profile – with vertical ribs at a minimum height of 38 mm, and flat or lightly profiled pans of 210 mm maximum between crests.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), or( and( expression( function( is), atom( relation( profile), variable( cladding)), data( corrugated)), expression( function( is), atom( relation( profile), variable( cladding)), data( curved)), expression( function( has), atom( relation( profile), variable( cladding)), data( crest)), expression( function( greater than equal), atom( relation( height), variable( crest)), data( baseunit( prefix( milli), kind( metre)), value( 16.5)))), and( expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal)), expression( function( is), atom( relation( profile), variable( cladding)), data( symmetrical)), expression( function( has), atom( relation( profile), variable( cladding)), data( crest)), expression( function( greater than equal), atom( relation( height), variable( crest)), data( baseunit( kind( metre), prefix( milli)), value( 19.0)))), and( expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal)), expression( function( is), atom( relation( profile), variable( cladding)), data( asymmetrical)), expression( function( has), atom( relation( profile), variable( cladding)), data( crest)), expression( function( greater than equal), atom( relation( height), variable( crest)), data( baseunit( prefix( milli), kind( metre)), value( 19.0))), expression( function( has), atom( relation( profile), variable( cladding)), data( pan)), or( expression( function( is), atom( variable( pan)), data( flat)), expression( function( is), atom( variable( pan)), data( lightly profiled))), expression( function( between), atom( variable( pan)), data( crest)), expression( function( less than equal), atom( relation( width), variable( pan)), data( baseunit( kind( metre), prefix( milli)), value( 210.0)))), and( expression( function( is), atom( relation( profile), variable( cladding)), data( trough)), expression( function( has), atom( relation( profile), variable( cladding)), data( vertical rib)), expression( function( greater than equal), atom( relation( height), variable( vertical rib)), data( baseunit( prefix( milli), kind( metre)), value( 38.0))), expression( function( has), atom( relation( profile), variable( cladding)), data( pan)), or( expression( function( is), atom( variable( pan)), data( flat)), expression( function( is), atom( variable( pan)), data( lightly profiled))), expression( function( between), atom( variable( pan)), data( crest)), expression( function( less than equal), atom( relation( width), variable( pan)), data( baseunit( prefix( milli), kind( metre)), value( 210.0))))))), then( permission( expression( function( comply with), atom( relation( profile), variable( cladding)), data( nzbc e2as1))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.5.0.1,"8.4 Profiled Metal Roof Cladding 8.4.5 Roof pitch; For roofs up to 18 metres in length without end laps, pitches shall be: a) Corrugated – not less than 8° (1:7). b) Trapezoidal – not less than: i) 4° (1:14) where the crest height is less than 27 mm, or ii) 3° (1:20) where the crest height is 27 mm or higher. c) Trough profile – not less than 3° (1:20).","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( less than equal), atom( relation( length), variable( roof)), data( baseunit( kind( metre)), value( 18.0))), not( expression( function( include), atom( relation( length), variable( roof)), data( end lap))))), then( or( and( obligation( expression( function( is), atom( relation( profile), variable( cladding)), data( corrugated))), obligation( expression( function( greater than equal), atom( relation( pitch), variable( roof)), data( baseunit( kind( angle degree)), value( 8.0))))), and( obligation( expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal))), obligation( expression( function( greater than equal), atom( relation( pitch), variable( roof)), data( baseunit( kind( angle degree)), value( 4.0)))), obligation( expression( function( has), atom( relation( profile), variable( cladding)), data( crest))), obligation( expression( function( less than), atom( relation( height), variable( crest)), data( baseunit( prefix( milli), kind( metre)), value( 27.0))))), and( obligation( expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal))), obligation( expression( function( greater than equal), atom( relation( pitch), variable( roof)), data( baseunit( kind( angle degree)), value( 3.0)))), obligation( expression( function( has), atom( relation( profile), variable( cladding)), data( crest))), obligation( expression( function( greater than equal), atom( relation( height), variable( crest)), data( baseunit( kind( metre), prefix( milli)), value( 27.0))))), and( obligation( expression( function( is), atom( relation( profile), variable( cladding)), data( trough))), obligation( expression( function( greater than equal), atom( relation( pitch), variable( roof)), data( baseunit( kind( angle degree)), value( 3.0)))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.6.0.1,"Steel 8.4.6 Structure; The maximum span and fixing patterns of profiled metal roof cladding between purlins to comply with this Acceptable Solution are given in Table 11, Table 12 or Table 13, 14 and 15.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( is), atom( relation( material), variable( cladding)), data( steel)), expression( function( between), atom( relation( span), variable( cladding)), data( purlin)), expression( function( between), atom( relation( fixing pattern), variable( cladding)), data( purlin)), expression( function( comply with), atom( variable( cladding)), data( nzbc e2as1)))), then( and( obligation( expression( function( as per), expression( function( max), atom( relation( span), variable( cladding))), data( table))), obligation( expression( function( as per), atom( relation( fixing pattern), variable( cladding)), data( table))), and( obligation( expression( function( equal), atom( relation( key), variable( table)), data( t11))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t12))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t13))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t14))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t15))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.7.0.1,8.4 Profiled Metal Roof Cladding 8.4.7 Underlay; All profiled metal long-run roofing shall have a roof underlay installed to Table 23. See Paragraph 8.1.5 for installation details.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( is), atom( relation( type), variable( cladding)), data( long run)))), then( and( obligation( expression( function( has), atom( variable( roof)), data( underlay))), obligation( expression( function( comply with), atom( variable( underlay)), data( table))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t23))), obligation( expression( function( comply with), atom( relation( installation), variable( underlay)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 8.1.5)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.8.0.1,"8.4 Profiled Metal Roof Cladding 8.4.8 Fixings: corrugated and trapezoidal; Fixings shall be as shown in Tables 11, 12, 14 and 15, and shall be a minimum 12-gauge screw, as shown in Figure 39, which complies with Class 4 of AS 3566: Part 2.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), or( expression( function( is), atom( relation( profile), variable( cladding)), data( corrugated)), expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal))), expression( function( has), atom( variable( cladding)), data( fixing)))), then( and( obligation( expression( function( comply with), atom( variable( fixing)), data( table))), and( obligation( expression( function( equal), atom( relation( key), variable( table)), data( t11))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t12))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t14))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t15)))), obligation( expression( function( is), expression( function( min), atom( relation( size), variable( screw))), data( 12 gauge))), obligation( expression( function( comply with), atom( variable( screw)), data( class 4))), obligation( expression( function( in), atom( variable( class 4)), data( as3566-part2)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.8.1.0.2,Fixings shall: Include sealing washers of: ii) profiled washer and EPDM washer where required to allow for expansion of the profiled metal roof cladding.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( has), atom( variable( cladding)), data( fixing)), expression( function( is), atom( relation( requirement), variable( cladding)), data( expansion)))), then( and( obligation( expression( function( include), atom( variable( fixing)), data( sealing washer))), and( obligation( expression( function( is), atom( relation( type), variable( sealing washer)), data( profiled washer))), obligation( expression( function( is), atom( relation( type), variable( sealing washer)), data( epdm washer))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.10.0.1,8.4 Profiled Metal Roof Cladding 8.4.10 Allowance for expansion; Allowance shall be made for expansion of corrugated and trapezoidal roof cladding as shown in Table 16.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), or( expression( function( is), atom( relation( profile), variable( cladding)), data( corrugated)), expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal))))), then( and( obligation( expression( function( has), atom( variable( cladding)), data( expansion joint))), obligation( expression( function( as per), atom( relation( expansion), variable( cladding)), data( table))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t16)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.11.1.1.a.1,"8.4 Profiled Metal Roof Cladding 8.4.11.1 Fixing flashings a) When fixing flashings to the structure, use screws as for roofing (see Paragraph 8.4.8).","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( for), atom( variable( flashing)), data( roof)), expression( function( has), atom( variable( flashing)), data( fixing)))), then( obligation( expression( function( is), atom( relation( type), variable( fixing)), data( screw))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.11.1.1.b.1,"8.4 Profiled Metal Roof Cladding 8.4.11.1 Fixing flashings b) When fixing flashings to other flashings or to roofing use: i) for galvanized steel, 4 mm diameter monel metal or stainless steel rivets, where compatible as per Table 21, ii) for aluminium-zinc coated steel, 4 mm diameter aluminium rivets, iii) for aluminium, 4 mm diameter aluminium rivets.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( for), atom( variable( flashing)), data( object)), or( expression( function( is), atom( variable( object)), data( flashing)), expression( function( is), atom( variable( object)), data( roof))), expression( function( has), atom( variable( flashing)), data( fixing)))), then( or( and( obligation( expression( function( is), atom( relation( material), variable( object)), data( galvanized steel))), obligation( expression( function( is), atom( relation( type), variable( fixing)), data( rivet))), or( obligation( expression( function( is), atom( relation( material), variable( fixing)), data( monel metal))), obligation( expression( function( is), atom( relation( material), variable( fixing)), data( stainless steel)))), obligation( expression( function( equal), atom( relation( diameter), variable( fixing)), data( baseunit( prefix( milli), kind( metre)), value( 4.0)))), obligation( expression( function( as per), atom( variable( fixing)), data( table))), expression( function( equal), atom( relation( key), variable( table)), data( t21))), and( or( obligation( expression( function( is), atom( relation( material), variable( object)), data( aluminium zinc coated steel))), obligation( expression( function( is), atom( relation( material), variable( object)), data( aluminium)))), obligation( expression( function( is), atom( relation( type), variable( fixing)), data( rivet))), obligation( expression( function( is), atom( relation( material), variable( fixing)), data( aluminium))), obligation( expression( function( equal), atom( relation( diameter), variable( fixing)), data( baseunit( prefix( milli), kind( metre)), value( 4.0)))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.11.1.1.c.1,"8.4 Profiled Metal Roof Cladding 8.4.11.1 Fixing flashings c) Flashing joins, including expansion joints where required, shall be in accordance with Paragraph 4.5.2 and as shown in Figure 6.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( for), atom( variable( flashing)), data( cladding)), expression( function( has), atom( variable( flashing)), data( join)), expression( function( include), atom( variable( join)), data( expansion joint)))), then( and( obligation( expression( function( comply with), atom( variable( join)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 4.5.2))), obligation( expression( function( as per), atom( variable( join)), data( figure))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f6)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.13.0.1,"8.4.13 Stopends; The top ends of profiled metal roof cladding shall have stopends as shown in Figure 49 for trapezoidal and trough profile metal roof cladding, where: a) The roof pitch is less than 25°, or b) The building is in a High/Very High/Extra High wind zone.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), or( expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal)), expression( function( is), atom( relation( profile), variable( cladding)), data( trough))), or( expression( function( less than), atom( relation( pitch), variable( roof)), data( baseunit( kind( angle degree)), value( 25.0))), or( expression( function( is), atom( relation( zone), variable( wind)), data( high)), expression( function( is), atom( relation( zone), variable( wind)), data( very high)), expression( function( is), atom( relation( zone), variable( wind)), data( extra high)))))), then( obligation( expression( function( has), atom( relation( top end), variable( cladding)), data( stopend))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.14.0.1,"8.4 Profiled Metal Roof Cladding; 8.4.14 Turn-downs at gutters; The lower ends of trapezoidal and trough profile roofing shall be turned down at gutters, where the roof pitch is less than 10°. The turn-down shall be 30° from the plane of the sheet.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), or( expression( function( is), atom( relation( profile), variable( cladding)), data( trapezoidal)), expression( function( is), atom( relation( profile), variable( cladding)), data( trough))), expression( function( less than), atom( relation( pitch), variable( roof)), data( baseunit( kind( angle degree)), value( 10.0))))), then( and( obligation( expression( function( has), atom( relation( profile), variable( cladding)), data( lower end))), obligation( expression( function( has), atom( variable( lower end)), data( turn down))), obligation( expression( function( at), atom( relation( turn down), variable( cladding)), data( gutter))), and( obligation( expression( function( between), atom( variable( angle)), data( turn down))), obligation( expression( function( between), atom( variable( angle)), data( cladding)))), obligation( expression( function( equal), atom( variable( angle)), data( baseunit( kind( angle degree)), value( 30.0))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.16.0.1,"8.4 Profiled Metal Roof Cladding 8.4.16 Hidden, valley and internal gutters Hidden, valley and internal gutters shall be in accordance with Paragraph 8.1.6.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( has), atom( variable( roof)), data( gutter)), or( expression( function( is), atom( relation( type), variable( gutter)), data( hidden)), expression( function( is), atom( relation( type), variable( gutter)), data( valley)), expression( function( is), atom( relation( type), variable( gutter)), data( internal))))), then( and( obligation( expression( function( comply with), atom( variable( gutter)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 8.1.6)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.16.1.0.1,8.4 Profiled Metal Roof Cladding 8.4.16.1 Hidden gutters; Parallel hidden gutters shall be as shown in Figure 50 and Paragraph 8.1.6.2.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( has), atom( variable( roof)), data( gutter)), expression( function( is), atom( relation( type), variable( gutter)), data( hidden)), expression( function( is), atom( variable( gutter)), data( parallel)))), then( and( obligation( expression( function( as per), atom( variable( gutter)), data( figure))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f50))), obligation( expression( function( comply with), atom( variable( gutter)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 8.1.6.2)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.16.3.0.1,8.4 Profiled Metal Roof Cladding 8.4.16.3 Internal gutters; Internal gutters shall be as shown in Figure 52 and Paragraph 8.1.6.1.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( has), atom( variable( roof)), data( gutter)), expression( function( is), atom( relation( type), variable( gutter)), data( internal)))), then( and( and( obligation( expression( function( comply with), atom( variable( gutter)), data( figure))), obligation( expression( function( comply with), atom( variable( gutter)), data( rule)))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f52))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 8.1.6.1)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.17.0.1,8.4 Profiled Metal Roof Cladding 8.4.17 Roof penetrations; The maximum length of profiled roof cladding above penetrations shall be as shown in Table 17.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( has), atom( variable( roof)), data( penetration)))), then( and( obligation( expression( function( above), expression( function( max), atom( relation( length), variable( cladding))), data( penetration))), obligation( expression( function( as per), expression( function( max), atom( relation( length), variable( cladding))), data( table))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t17)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.4.17.0.3,"8.4 Profiled Metal Roof Cladding 8.4.17 Roof penetrations; Roof penetrations shall be flashed as follows: a) Pipe penetrations up to 85 mm shall be flashed using an EPDM boot flashing as shown in Figure 53, b) Pipe penetrations up to 500 mm shall be flashed using a soaker flashing and EPDM boot flashing as shown in Figure 54, c) Rectangular penetrations up to 1200 mm wide shall be flashed using a soaker type flashing as shown in Figure 55.","if( and( expression( function( is), atom( relation( application), variable( cladding)), data( roof)), expression( function( is), atom( relation( system), variable( cladding)), data( profiled metal)), expression( function( has), atom( variable( roof)), data( penetration)))), then( or( and( obligation( expression( function( is), atom( relation( type), variable( penetration)), data( pipe))), obligation( expression( function( less than equal), atom( relation( width), variable( penetration)), data( baseunit( kind( metre), prefix( milli)), value( 85.0)))), obligation( expression( function( has), atom( variable( penetration)), data( flashing))), obligation( expression( function( is), atom( relation( type), variable( flashing)), data( epdm boot)))), and( obligation( expression( function( is), atom( relation( type), variable( penetration)), data( pipe))), obligation( expression( function( less than equal), atom( relation( width), variable( penetration)), data( baseunit( prefix( milli), kind( metre)), value( 500.0)))), obligation( expression( function( has), atom( variable( penetration)), data( flashing))), and( obligation( expression( function( is), atom( relation( type), variable( flashing)), data( soaker))), obligation( expression( function( is), atom( relation( type), variable( flashing)), data( epdm boot))))), and( obligation( expression( function( is), atom( relation( type), variable( penetration)), data( rectangular))), obligation( expression( function( less than equal), atom( relation( width), variable( penetration)), data( baseunit( prefix( milli), kind( metre)), value( 1200.0)))), obligation( expression( function( has), atom( variable( penetration)), data( flashing))), obligation( expression( function( is), atom( relation( type), variable( flashing)), data( soaker))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.5.5.1.0.1,Membranes composed of butyl or EPDM installed over plywood substrates 8.5.5 Installation 8.5.5.1 Plywood Substrates must be dry when membranes are applied. The plywood and timber substructure must be a maximum moisture content of 20% when a membrane is adhered.,"if( and( or( expression( function( is), atom( relation( material), variable( membrane)), data( butyl)), expression( function( is), atom( relation( material), variable( membrane)), data( epdm))), expression( function( over), atom( relation( installation), variable( membrane)), data( substrate)), expression( function( is), atom( relation( material), variable( substrate)), data( plywood)))), then( and( obligation( expression( function( less than equal), atom( relation( moisture content), variable( plywood)), data( 20 percent))), obligation( expression( function( less than equal), atom( relation( moisture content), variable( substructure)), data( 20 percent)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.5.6.0.1.a.1,8.5.6 Roof and deck drainage; Membrane roofs shall be constructed to provide: a) Falls as shown in Figure 56 and details in Figures 57–64,"if( expression( function( is), atom( relation( type), variable( roof)), data( membrane))), then( and( obligation( expression( function( comply with), atom( relation( slope), variable( roof)), data( figure))), and( obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f56))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f57))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f58))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f59))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f60))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f61))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f62))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f63))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f64))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.5.9.0.1,8.5.4 Butyl and EPDM 8.5.9 Penetrations; Penetrations through membrane roofs and decks shall be as shown in Figure 59 and Figure 60.,"if( and( or( expression( function( is), atom( relation( application), variable( membrane)), data( roof)), expression( function( is), atom( relation( application), variable( membrane)), data( deck))), or( expression( function( is), atom( relation( material), variable( membrane)), data( butyl)), expression( function( is), atom( relation( material), variable( membrane)), data( epdm))), expression( function( has), atom( variable( membrane)), data( penetration)))), then( and( obligation( expression( function( comply with), atom( variable( penetration)), data( figure))), and( obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f59))), obligation( expression( function( equal), atom( relation( key), variable( figure)), data( f60))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r8.5.9.1.0.1,8.5.4 Butyl and EPDM 8.5.9.1 Handrails; Fixing of posts for handrails into membrane roofs or decks is not covered by this Acceptable Solution.,"if( and( or( expression( function( is), atom( relation( application), variable( membrane)), data( roof)), expression( function( is), atom( relation( application), variable( membrane)), data( deck))), or( expression( function( is), atom( relation( material), variable( membrane)), data( butyl)), expression( function( is), atom( relation( material), variable( membrane)), data( epdm))), expression( function( has), atom( variable( membrane)), data( post)), expression( function( for), atom( variable( post)), data( handrail)))), then( prohibition( expression( function( comply with), atom( relation( fixing), variable( post)), data( nzbc e2as1))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r9.1.0.1,"9.1 General; Wall claddings shall meet the requirements of NZBC E2.3.2 to E2.3.7, and comply with the provisions of Paragraph 9.1.1 to Paragraph 9.9.","if( expression( function( is), atom( relation( application), variable( cladding)), data( wall))), then( and( and( obligation( expression( function( comply with), atom( variable( cladding)), data( e2.3.2))), obligation( expression( function( comply with), atom( variable( cladding)), data( e2.3.3))), obligation( expression( function( comply with), atom( variable( cladding)), data( e2.3.4))), obligation( expression( function( comply with), atom( variable( cladding)), data( e2.3.5))), obligation( expression( function( comply with), atom( variable( cladding)), data( e2.3.6))), obligation( expression( function( comply with), atom( variable( cladding)), data( e2.3.7)))), obligation( expression( function( comply with), atom( variable( cladding)), data( rule))), and( obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.1))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.2))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.3))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.4))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.5))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.6))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.7))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.8))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 9.9))))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r9.1.0.2,9.0 Wall Claddings; Claddings in Extra High wind zones require: a) Rigid underlays to Paragraph 9.1.7.2 b) Drained cavities to Paragraph 9.1.8 c) Hooks and hems on flashing upstands,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( wall)), expression( function( is), atom( relation( type), variable( wind zone)), data( extra high)))), then( and( obligation( expression( function( has), atom( variable( cladding)), data( underlay))), obligation( expression( function( is), atom( variable( underlay)), data( rigid))), obligation( expression( function( comply with), atom( variable( underlay)), data( rule9.1.7.2))), obligation( expression( function( has), atom( variable( cladding)), data( drained cavity))), obligation( expression( function( comply with), atom( variable( drained cavity)), data( rule9.1.8))), and( obligation( expression( function( has), atom( relation( upstand), variable( flashing)), data( hook))), obligation( expression( function( has), atom( relation( upstand), variable( flashing)), data( hem)))), obligation( expression( function( for), atom( variable( flashing)), data( cladding)))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r9.1.1.0.1,9.1.1 Limitations; This Acceptable Solution is limited to the wall cladding systems listed in Paragraph 3.3.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( wall)), expression( function( as per), atom( relation( system), variable( cladding)), data( rule)), expression( function( equal), atom( relation( key), variable( rule)), data( 3.3)))), then( permission( expression( function( comply with), atom( relation( system), variable( cladding)), data( nzbc e2as1))))"
lrml/NZ_NZBC-E2AS1#3.8.lrml,r9.1.2.0.1,9.1.2 Maintenance; Maintenance of wall claddings shall be carried out as necessary to achieve the expected durability of the material – refer to Paragraph 2.5.,"if( and( expression( function( is), atom( relation( application), variable( cladding)), data( wall)), expression( function( has), atom( relation( material), variable( cladding)), data( durability)))), then( and( obligation( expression( function( include), atom( variable( cladding)), data( maintenance))), obligation( expression( function( comply with), atom( relation( task), variable( maintenance)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 2.5.0)))))"
