file,number,text,lrml
lrml/NZ_NZBC-G13AS2#2.7.lrml,r5.9.3.0.1,5.9.3 Access points may be located in a space containing a soil fixture.,"if( expression( function( in), atom( variable( soil fixture)), data( space))), then( permission( expression( function( in), atom( relation( location), variable( access point)), data( space))))"
lrml/NZ_NZBC-G13AS2#2.7.lrml,r5.10.1.0.1,"5.10.1 Where a drain or part of a drain is no longer required, it shall be disconnected from the foul water drainage system at the junction with the live drain or at the property boundary.","if( or( not( expression( function( is), atom( variable( drain)), data( required))), not( expression( function( is), atom( variable( drain section)), data( required))))), then( or( obligation( expression( function( at), atom( relation( disconnection), variable( drain)), data( live drain junction))), obligation( expression( function( at), atom( relation( disconnection), variable( drain)), data( property boundary))), or( obligation( expression( function( at), atom( relation( disconnection), variable( drain section)), data( live drain junction))), obligation( expression( function( at), atom( relation( disconnection), variable( drain section)), data( property boundary))))))"
lrml/NZ_NZBC-G13AS2#2.7.lrml,r6.1.1.0.1,6.1.1 All sections of the drainage system shall be tested by water test or air test to ensure watertightness.,"if( expression( function( part of), atom( variable( drain section)), data( drainage system))), then( or( obligation( expression( function( has), atom( relation( watertightness), variable( drain section)), data( verification))), obligation( expression( function( is), atom( relation( method), variable( verification)), data( water test))), obligation( expression( function( is), atom( relation( method), variable( verification)), data( air test)))))"
lrml/NZ_NZBC-G13AS2#2.7.lrml,r6.1.3.0.1,6.1.3 Air tests may be carried out in accordance with either clause 15.3 of AS/NZS 3500.2 or paragraph 8.3 of E1/VM1.,"if( expression( function( is), atom( variable( air test)), data( true))), then( or( obligation( expression( function( comply with), atom( variable( air test)), data( asnzs 3500.2 15.3))), obligation( expression( function( comply with), atom( variable( air test)), data( nzbc e1vm1 8.3)))))"
lrml/NZ_NZBC-G13AS2#2.7.lrml,r6.1.5.0.1,"6.1.5 Where a building is proposed to be built over an existing drain, the drain shall be verified as being sound both before and after construction.","if( expression( function( above), atom( variable( building)), data( existing drain))), then( and( obligation( expression( function( has), atom( relation( soundness), variable( existing drain)), data( verification))), obligation( expression( function( before), atom( variable( verification)), data( construction))), obligation( expression( function( after), atom( variable( verification)), data( construction)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r1.0.1,1.0.1 The method of solid waste disposal in multi-unit and group dwellings shall be by the provision of moveable containers having a capacity of at least 80 litres for each dwelling unit.,"if( and( or( expression( function( is), atom( relation( type), variable( building)), data( multi unit dwelling)), expression( function( is), atom( relation( type), variable( building)), data( group dwelling))), expression( function( has), atom( variable( building)), data( solid waste)), expression( function( define), expression( function( count), atom( relation( unit), variable( dwelling))), data( x0)))), then( and( obligation( expression( function( is), atom( relation( disposal method), variable( solid waste)), data( moveable container))), expression( function( greater than equal), atom( relation( volume), variable( moveable container)), data( 80 l * x0))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r1.0.2,"G15 Solid waste 1.0.2 Where containers are stored in a common area within a building or part of a building, a space of at least 0.5 m x 0.5 m by 1 m high shall be provided for each dwelling unit.","if( and( expression( function( is), atom( relation( type), variable( waste storage area)), data( common)), expression( function( in), atom( relation( location), variable( waste storage area)), data( building)), expression( function( define), expression( function( count), atom( relation( unit), variable( dwelling))), data( x0)))), then( and( obligation( expression( function( greater than equal), expression( function( count), atom( variable( waste storage area))), data( x0))), expression( function( greater than equal), atom( relation( length), variable( waste storage area)), data( baseunit( kind( metre)), value( 0.5))), expression( function( greater than equal), atom( relation( width), variable( waste storage area)), data( baseunit( kind( metre)), value( 0.5))), expression( function( greater than equal), atom( relation( height), variable( waste storage area)), data( baseunit( kind( metre)), value( 1.0)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r1.0.3,"G15 Solid waste 1.0.3 If a common storage area such as a ground floor rubbish area is provided within the building, it shall be adequately ventilated to the open air in compliance with NZBC G4.","if( and( expression( function( has), atom( variable( building)), data( waste storage area)), expression( function( is), atom( variable( type)), data( common)))), then( obligation( expression( function( comply with), atom( relation( standard), variable( ventilation)), data( nzbc g4))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r2.0.1,"2.0.1 In multi-unit and group dwellings, the maximum carry distance between any occupancy and a common solid waste storage area or chute shall be 30 m.","if( or( expression( function( is), atom( relation( type), variable( building)), data( multi unit dwelling)), expression( function( is), atom( relation( type), variable( building)), data( group dwelling)))), then( prohibition( expression( function( greater than), atom( relation( distance), variable( travel)), data( baseunit( kind( metre)), value( 30.0)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.1.1,3.0.1 An acceptable common storage area for solid waste (see Figure 1) shall: a) Have interior surfaces which are easily cleaned,"if( and( expression( function( has), atom( variable( space)), data( waste storage area)), expression( function( is), atom( variable( type)), data( common)))), then( obligation( expression( function( is), atom( variable( interior surface)), data( easily cleaned))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.1.2,3.0 Solid waste Storage Areas 3.0.1 An acceptable common storage area for solid waste (see Figure 1) shall: Be totally enclosed and separated from habitable spaces and food preparation areas,"if( and( expression( function( is), atom( variable( waste storage area)), data( true)), expression( function( is), atom( variable( type)), data( common)))), then( and( obligation( expression( function( is), atom( variable( enclosure)), data( fully enclosed))), not( expression( function( adjacent), atom( variable( location)), data( habitable space))), not( expression( function( adjacent), atom( variable( location)), data( food preparation area)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.1.3,3.0.1 An acceptable common storage area for solid waste (see Figure 1) shall: Be protected from high temperatures which could hasten putrification,"if( and( expression( function( is), atom( relation( function), variable( space)), data( storage)), expression( function( is), atom( relation( content), variable( storage)), data( solid waste)), expression( function( is), atom( relation( type), variable( storage)), data( common)))), then( prohibition( expression( function( to), atom( relation( exposure), variable( storage)), data( high temperature))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.1.4,3.0.1 An acceptable common storage area for solid waste (see Figure 1) shall: Be screened from habitable spaces to reduce visual impact.,"if( and( expression( function( is), atom( variable( space)), data( storage)), expression( function( is), atom( relation( content), variable( storage)), data( solid waste)), expression( function( is), atom( relation( type), variable( storage)), data( common)))), then( obligation( expression( function( is), atom( relation( visibility), variable( storage)), data( false))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.2,3.0 Solid waste Storage Areas 3.0.2 Concrete floors are acceptable if they have a U5 trowelled finish complying with NZS 3114 and are graded at 1 in 50 to a floor drain. Floor drains shall comply with NZBC G13.,"if( and( expression( function( is), atom( relation( material), variable( floor)), data( concrete)), expression( function( is), atom( relation( location), variable( floor)), data( waste storage area)))), then( and( obligation( expression( function( is), atom( relation( surface finish), variable( floor)), data( u5))), obligation( expression( function( equal), atom( relation( slope), variable( floor)), data( 50.0))), obligation( expression( function( towards), atom( relation( slope), variable( floor)), data( floor waste))), obligation( expression( function( comply with), atom( variable( floor waste)), data( nzbc g13)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.3,"3.0.3 Walls in spaces where storage bins are likely to receive food wastes and are subject to spillage shall be constructed of concrete, galvanised sheet steel, vinyl or similar material.","if( and( expression( function( has), atom( variable( space)), data( storage bins)), expression( function( has), atom( variable( storage bins)), data( food waste)))), then( or( obligation( expression( function( has), atom( variable( space)), data( wall))), obligation( expression( function( is), atom( relation( material), variable( wall)), data( concrete))), obligation( expression( function( is), atom( relation( material), variable( wall)), data( galvanised steel sheet))), obligation( expression( function( is), atom( relation( material), variable( wall)), data( vinyl))), obligation( expression( function( similar to), atom( relation( material), variable( wall)), data( concrete))), obligation( expression( function( similar to), atom( relation( material), variable( wall)), data( galvanised steel sheet))), obligation( expression( function( similar to), atom( relation( material), variable( wall)), data( vinyl)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.4,3.0.4 Windows facing north in any food waste storage area shall be screened from direct sunlight in order to reduce the likelihood of putrification.,"if( and( expression( function( is), atom( relation( function), variable( space)), data( storage)), expression( function( is), atom( relation( type), variable( storage)), data( food waste)), expression( function( has), atom( variable( space)), data( window)), expression( function( is), atom( relation( orientation), variable( window)), data( north)))), then( prohibition( expression( function( to), atom( relation( exposure), variable( storage)), data( direct sunlight))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.5,3.0.5 An alternative solution is for perishable wastes to be stored within a refrigerated store room.,"if( expression( function( is), atom( relation( type), variable( waste)), data( perishable))), then( permission( expression( function( has), atom( relation( storage), variable( waste)), data( refrigeration))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.6,Waste Storage Area 3.0.6 opening windows shall be screened to prevent entry by insects and other vermin.,"if( and( expression( function( has), atom( variable( waste storage area)), data( window)), expression( function( is), atom( relation( operation), variable( window)), data( openable)))), then( prohibition( expression( function( by), atom( relation( access), variable( waste storage area)), data( vermin))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.7,"3.0.7 A water supply tap, complying with NZBC G12, shall be provided for washing down common waste storage areas.","if( expression( function( is), atom( relation( type), variable( waste storage area)), data( common))), then( and( obligation( expression( function( greater than), expression( function( count), atom( variable( water supply tap))), data( 1))), obligation( expression( function( comply with), atom( variable( water supply tap)), data( nzbc g12)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.8,3.0.8 Ventilation: Storage areas located indoors shall be adequately ventilated to open air in compliance with NZBC G4.,"if( expression( function( has), atom( variable( building)), data( waste storage area))), then( and( obligation( expression( function( has), atom( variable( waste storage area)), data( ventilation))), obligation( expression( function( comply with), atom( relation( standard), variable( ventilation)), data( nzbc g4)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.9,"3.0.9 Mechanical ventilation: Where mechanical ventilation is used, it shall: a) Provide no less than 6 air changes per hour, b) Maintain a negative pressure within the storage area relative to adjacent areas (if any), and c) Discharge foul air to a safe place to avoid the likelihood of exhaust air entering any building.","if( expression( function( is), atom( relation( type), variable( ventilation)), data( mechanical))), then( and( obligation( expression( function( greater than equal), atom( relation( rate), variable( ventilation)), data( 6 air changes per hour))), obligation( expression( function( is), atom( relation( relative air pressure), variable( storage)), data( negative))), obligation( expression( function( towards), atom( relation( discharge), variable( storage)), data( safe place)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.0.10,3.0.10 Access between the storage area and collection vehicle shall comply with NZBC D1.,"if( and( expression( function( has), atom( variable( waste storage)), data( access route)), expression( function( from), atom( relation( location), variable( access route)), data( waste storage area)), expression( function( to), atom( relation( location), variable( access route)), data( collection vehicle)))), then( obligation( expression( function( comply with), atom( variable( access route)), data( nzbc d1))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r3.1.1,"3.1.1 NZS 4304 Section 6.2 is another Acceptable Solution for storage areas, but may exceed the performance criteria of NZBC G15.","if( expression( function( has), atom( variable( room)), data( waste storage))), then( permission( expression( function( comply with), atom( relation( standard), variable( waste storage)), data( nzs 4304 6.2))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r4.0.1,"4.0.1 Where waste chutes with side-entry hoppers (see Figure 2) are used as an alternative to common storage areas, the chute shall: a) Have a minimum internal diameter of 450 mm, b) Be self-cleaning, vertical and have smooth joints, c) Be vented at the top above the roof line, and at the bottom above the container, and d) Terminate centrally over a suitable container located in a room complying with Paragraphs 3.0.1 to 3.0.9.","if( expression( function( has), atom( variable( waste chute)), data( site entry hopper))), then( and( obligation( expression( function( greater than equal), atom( relation( internal diameter), variable( waste chute)), data( baseunit( prefix( milli), kind( metre)), value( 450.0)))), obligation( expression( function( is), atom( relation( cleaning mode), variable( waste chute)), data( self cleaning))), obligation( expression( function( is), atom( relation( position), variable( waste chute)), data( vertical))), obligation( expression( function( is), atom( relation( joint), variable( waste chute)), data( smooth))), obligation( expression( function( has), atom( variable( waste chute)), data( vent))), obligation( expression( function( is), atom( relation( location), variable( vent)), data( above roof line))), obligation( expression( function( is), atom( relation( location), variable( vent)), data( bottom of chute))), obligation( expression( function( is), atom( relation( location), variable( vent)), data( bottom above container))), obligation( expression( function( into), atom( relation( discharge mode), variable( waste chute)), data( container))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.1))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.2))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.3))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.4))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.5))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.6))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.7))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.8))), obligation( expression( function( comply with), atom( variable( room)), data( nzbc g15as1 3.0.9)))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r4.0.2.1,"4.0.2 Side-entry hoppers (see Figure 2) shall: a) Have a maximum opening diameter of 250 mm, b) Have self-closing, tight-fitting doors to prevent odours escaping, c) Have an easily cleaned wall surface surrounding the opening for 300 mm (this may be galvanised steel, ceramic tiles or similar material), d) Be located outside any dwelling or enclosed stair access, and away from any habitable space or food preparation area, and e) Have adequate ventilation, preferably by being located in the open air (e.g. on an outside balcony). Where hoppers are inside buildings, they shall be located in separate ventilated compartments complying with NZBC G4.","if( expression( function( has), atom( variable( side entry hopper)), data( opening))), then( and( obligation( expression( function( less than equal), atom( relation( diameter), variable( opening)), data( baseunit( prefix( milli), kind( metre)), value( 250.0)))), obligation( expression( function( has), atom( variable( side entry hopper)), data( door))), obligation( expression( function( is), atom( relation( operation type), variable( door)), data( self closing))), obligation( expression( function( is), atom( relation( installation type), variable( door)), data( tight fitting))), obligation( expression( function( is), atom( relation( surface finish), variable( wall)), data( easily cleaned))), permission( expression( function( is), atom( relation( material), variable( surface)), data( galvanised steel sheet))), obligation( not( expression( function( is), atom( relation( location), variable( side entry hopper)), data( dwelling)))), obligation( not( expression( function( is), atom( relation( location), variable( side entry hopper)), data( enclosed stair access)))), obligation( not( expression( function( adjacent), atom( relation( location), variable( side entry hopper)), data( habitable space)))), obligation( not( expression( function( adjacent), atom( relation( location), variable( side entry hopper)), data( food preparation area)))), obligation( expression( function( is), atom( relation( level), variable( ventilation)), data( adequate))), or( obligation( expression( function( is), atom( relation( location), variable( side entry hopper)), data( open air))), and( obligation( expression( function( is), atom( relation( location), variable( side entry hopper)), data( ventilated compartment))), expression( rulestatement( expression( expression( function( for each), atom( variable( ventilated compartment))))), appliedstatement( obligation( expression( function( is), expression( function( count), atom( variable( side entry hopper))), data( 1))))), obligation( expression( function( comply with), atom( variable( side entry hopper)), data( nzbc g4)))))))"
lrml/NZ_NZBC-G15AS1#2.7.lrml,r4.0.3,"4.0.3 Buildings incorporating waste chutes, shall be provided with a water supply tap on every second floor, adjacent to the chute, to facilitate cleaning.","if( expression( function( has), atom( variable( building)), data( waste chute))), then( and( obligation( expression( function( has), atom( variable( building)), data( water supply tap))), obligation( expression( function( is), atom( relation( location), variable( water supply tap)), data( 1 per every second floor))), obligation( expression( function( adjacent), atom( relation( location), variable( water supply tap)), data( waste chute)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.1.0.1,"1.1.1 Type; The acceptable solutions described in this document are for chimneys built of brickwork, concrete or precast pumice concrete, that are connected to timber frame or masonry buildings complying with NZS 3604 or NZS 4229.","if( and( or( expression( function( is), atom( relation( material), variable( chimney)), data( brickwork)), expression( function( is), atom( relation( material), variable( chimney)), data( concrete)), expression( function( is), atom( relation( material), variable( chimney)), data( precast pumice concrete))), expression( function( connect), atom( variable( chimney)), data( building)), or( expression( function( is), atom( relation( construction), variable( building)), data( timber frame)), expression( function( is), atom( relation( construction), variable( building)), data( masonry))), or( expression( function( comply with), atom( relation( construction), variable( building)), data( nzs 3604)), expression( function( comply with), atom( relation( construction), variable( building)), data( nzs 4229))))), then( permission( expression( function( comply with), atom( variable( chimney)), data( nzbc b1as3))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.2.0.1,1.1.2 Height; The height of any chimney measured from the top of the chimney foundation slab to the top of the chimney stack shall not exceed 9 m.,"if( and( expression( function( has), atom( variable( chimney)), data( foundation)), expression( function( define), expression( function( top of), atom( relation( slab), variable( foundation))), data( x0)), expression( function( define), expression( function( top of), atom( relation( stack), variable( chimney))), data( x1)), expression( function( in between), atom( relation( height), variable( chimney)), data( x0)), expression( function( in between), atom( relation( height), variable( chimney)), data( x1)))), then( obligation( expression( function( less than equal), atom( relation( height), variable( chimney)), data( baseunit( kind( metre)), value( 9.0)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.2.0.2,Chimneys shall not cantilever more than 2.4 m above the fixing at roof level (refer Paragraph 1.7).,"if( and( expression( function( is), atom( variable( chimney)), data( cantilevered)), expression( function( at), atom( relation( base), variable( chimney)), data( roof)))), then( obligation( expression( function( less than equal), atom( relation( height), variable( chimney)), data( baseunit( kind( metre)), value( 2.4)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.3.0.1.a.1,1.1.3 Size; The width (measured along the building line) and depth (measured perpendicular to the building line) shall not exceed: a) For the foundation and chimney base – precast pumice concrete 1600 mm wide x 1050 mm deep,"if( and( expression( function( has), atom( variable( chimney)), data( foundation)), expression( function( define), atom( relation( width), variable( foundation)), data( x0)), expression( function( is), atom( relation( measurement), variable( x0)), data( along building line)), expression( function( define), atom( relation( depth), variable( foundation)), data( x1)), expression( function( is), atom( relation( measurement), variable( x1)), data( perpendicular building line)), expression( function( is), atom( relation( material), variable( chimney)), data( precast pumice concrete)))), then( and( obligation( expression( function( less than equal), atom( variable( x0)), data( baseunit( prefix( milli), kind( metre)), value( 1600.0)))), obligation( expression( function( less than equal), atom( variable( x1)), data( baseunit( prefix( milli), kind( metre)), value( 1050.0))))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.3.0.1.a.2,1.1.3 Size; The width (measured along the building line) and depth (measured perpendicular to the building line) shall not exceed: a) For the foundation and chimney base – brickwork or concrete 1200 mm wide x 1050 mm deep,"if( and( expression( function( has), atom( variable( chimney)), data( foundation)), expression( function( define), atom( relation( width), variable( foundation)), data( x0)), expression( function( is), atom( relation( measurement), variable( x0)), data( along building line)), expression( function( define), atom( relation( depth), variable( foundation)), data( x1)), expression( function( is), atom( relation( measurement), variable( x1)), data( perpendicular building line)), or( expression( function( is), atom( relation( material), variable( chimney)), data( brickwork)), expression( function( is), atom( relation( material), variable( chimney)), data( concrete))))), then( and( obligation( expression( function( less than equal), atom( variable( x0)), data( baseunit( kind( metre), prefix( milli)), value( 1200.0)))), obligation( expression( function( less than equal), atom( variable( x1)), data( baseunit( prefix( milli), kind( metre)), value( 1050.0))))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.3.0.1.a.3,1.1.3 Size; The width (measured along the building line) and depth (measured perpendicular to the building line) shall not exceed: For a brick chimney stack – single skin (see Figure 2) 500 mm wide x 500 mm deep,"if( and( expression( function( has), atom( variable( chimney)), data( stack)), expression( function( define), atom( relation( width), variable( stack)), data( x0)), expression( function( is), atom( relation( measurement), variable( x0)), data( along building line)), expression( function( define), atom( relation( depth), variable( stack)), data( x1)), expression( function( is), atom( relation( measurement), variable( x1)), data( perpendicular building line)), expression( function( is), atom( relation( material), variable( stack)), data( single skin brick)))), then( and( obligation( expression( function( less than equal), atom( variable( x0)), data( baseunit( kind( metre), prefix( milli)), value( 500.0)))), obligation( expression( function( less than equal), atom( variable( x1)), data( baseunit( kind( metre), prefix( milli)), value( 500.0))))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.3.0.1.b.1,1.1.3 Size; The width (measured along the building line) and depth (measured perpendicular to the building line) shall not exceed: For a brick chimney stack – double skin (see Figure 3) - 1200 mm wide x 680 mm deep,"if( and( expression( function( has), atom( variable( chimney)), data( stack)), expression( function( define), atom( relation( width), variable( stack)), data( x0)), expression( function( is), atom( relation( measurement), variable( x0)), data( along building line)), expression( function( define), atom( relation( depth), variable( stack)), data( x1)), expression( function( is), atom( relation( measurement), variable( x1)), data( perpendicular building line)), expression( function( is), atom( relation( material), variable( stack)), data( double skin brick)))), then( and( obligation( expression( function( less than equal), atom( variable( x0)), data( baseunit( prefix( milli), kind( metre)), value( 1200.0)))), obligation( expression( function( less than equal), atom( variable( x1)), data( baseunit( kind( metre), prefix( milli)), value( 680.0))))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.3.0.1.b.2,1.1.3 Size; The width (measured along the building line) and depth (measured perpendicular to the building line) shall not exceed: For a concrete or precast pumice concrete chimney stack - 1200 mm wide x 700 mm deep,"if( and( expression( function( has), atom( variable( chimney)), data( stack)), expression( function( define), atom( relation( width), variable( stack)), data( x0)), expression( function( is), atom( relation( measurement), variable( x0)), data( along building line)), expression( function( define), atom( relation( depth), variable( stack)), data( x1)), expression( function( is), atom( relation( measurement), variable( x1)), data( perpendicular building line)), or( expression( function( is), atom( relation( material), variable( stack)), data( concrete)), expression( function( is), atom( relation( material), variable( stack)), data( precast pumice concrete))))), then( and( obligation( expression( function( less than equal), atom( variable( x0)), data( baseunit( prefix( milli), kind( metre)), value( 1200.0)))), obligation( expression( function( less than equal), atom( variable( x1)), data( baseunit( prefix( milli), kind( metre)), value( 700.0))))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.1.4.0.1,1.1.4 Chimney liners; Where chimney liners are used they are to be separated from the chimney to ensure free thermal movement. This shall be achieved by coating the liner with a suitable debonding agent or by wrapping it in a combustible material no less than 0.25 mm thick.,"if( expression( function( has), atom( variable( chimney)), data( chimney liner))), then( or( and( obligation( expression( function( has), atom( variable( chimney liner)), data( coating))), obligation( expression( function( is), atom( relation( material), variable( coating)), data( debonding agent)))), and( obligation( expression( function( has), atom( variable( chimney liner)), data( wrapping))), obligation( expression( function( is), atom( relation( type), variable( wrapping)), data( combustible))), obligation( expression( function( greater than equal), atom( relation( thickness), variable( wrapping)), data( baseunit( prefix( milli), kind( metre)), value( 0.25)))))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.2.1.0.1.a.1,1.2.1 Chimney wall thicknesses shall be no less than: a) Brick – single skin (see Figure 2) 155 mm,"if( and( expression( function( is), atom( relation( material), variable( chimney)), data( brick)), expression( function( is), atom( relation( type), variable( brick)), data( single skin)), expression( function( has), atom( variable( chimney)), data( wall)))), then( obligation( expression( function( greater than equal), atom( relation( thickness), variable( wall)), data( baseunit( prefix( milli), kind( metre)), value( 155.0)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.2.1.0.1.a.2,1.2.1 Chimney wall thicknesses shall be no less than: a) Brick – double skin (see Figure 3) 245 mm,"if( and( expression( function( is), atom( relation( material), variable( chimney)), data( brick)), expression( function( is), atom( relation( type), variable( brick)), data( double skin)), expression( function( has), atom( variable( chimney)), data( wall)))), then( obligation( expression( function( greater than equal), atom( relation( thickness), variable( wall)), data( baseunit( prefix( milli), kind( metre)), value( 245.0)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.2.1.0.1.b.1,1.2.1 Chimney wall thicknesses shall be no less than: Concrete 170 mm,"if( and( expression( function( is), atom( relation( material), variable( chimney)), data( concrete)), expression( function( has), atom( variable( chimney)), data( wall)))), then( obligation( expression( function( greater than equal), atom( relation( thickness), variable( wall)), data( baseunit( prefix( milli), kind( metre)), value( 170.0)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.2.1.0.1.c.1,1.2.1 Chimney wall thicknesses shall be no less than: Precast pumice concrete 85 mm,"if( and( expression( function( is), atom( relation( material), variable( chimney)), data( precast pumice concrete)), expression( function( has), atom( variable( chimney)), data( wall)))), then( obligation( expression( function( greater than equal), atom( relation( thickness), variable( wall)), data( baseunit( prefix( milli), kind( metre)), value( 85.0)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.3.3.0.1,"1.3.3 The chimney foundation walls shall be 150 mm thick reinforced concrete, 190 mm thick concrete masonry, or brick construction complying with Figures 2 or 3. Vertical and horizontal reinforcing steel shall be as given in Paragraph 1.6. ","if( and( expression( function( has), atom( variable( chimney)), data( foundation)), expression( function( part of), atom( variable( wall)), data( foundation)))), then( and( or( and( obligation( expression( function( greater than equal), atom( relation( thickness), variable( wall)), data( baseunit( prefix( milli), kind( metre)), value( 150.0)))), obligation( expression( function( is), atom( relation( material), variable( wall)), data( reinforced concrete)))), and( obligation( expression( function( greater than equal), atom( relation( thickness), variable( wall)), data( baseunit( prefix( milli), kind( metre)), value( 190.0)))), obligation( expression( function( is), atom( relation( material), variable( wall)), data( concrete masonry)))), and( obligation( expression( function( is), atom( relation( material), variable( wall)), data( brick))), obligation( expression( function( comply with), atom( variable( wall)), data( figure))), or( obligation( expression( function( equal), atom( variable( figure)), data( f2))), obligation( expression( function( equal), atom( variable( figure)), data( f3)))))), obligation( expression( function( comply with), atom( relation( reinforcing steel), variable( wall)), data( rule))), obligation( expression( function( equal), atom( relation( key), variable( rule)), data( 1.6)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.4.1.0.1,"1.4.1 Hearth slabs shall be of concrete no less than 75 mm thick, reinforced with D10 bars located centrally at 225 mm centres each way. See Figure 1.","if( and( expression( function( has), atom( variable( chimney)), data( hearth)), expression( function( part of), atom( variable( slab)), data( hearth)))), then( and( obligation( expression( function( is), atom( relation( material), variable( slab)), data( concrete))), obligation( expression( function( greater than equal), atom( relation( thickness), variable( slab)), data( baseunit( kind( metre), prefix( milli)), value( 75.0)))), obligation( expression( function( has), atom( variable( slab)), data( reinforcing steel))), obligation( expression( function( is), atom( relation( type), variable( reinforcing steel)), data( d10 bar))), expression( rulestatement( expression( function( in), expression( function( for each), atom( variable( way))), data( slab))), appliedstatement( obligation( expression( function( is), atom( relation( placement), variable( reinforcing steel)), data( 225 mm centre)))))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.5.1.0.1,"1.5.1 The widths of openings in chimney breasts, and their supporting lintels, shall comply with Table 1.","if( and( expression( function( has), atom( variable( chimney)), data( breast)), expression( function( has), atom( variable( breast)), data( opening)), expression( function( has), atom( variable( opening)), data( lintel)))), then( and( obligation( expression( function( comply with), atom( relation( width), variable( opening)), data( table))), obligation( expression( function( comply with), atom( variable( lintel)), data( table))), obligation( expression( function( equal), atom( relation( key), variable( table)), data( t1)))))"
lrml/NZ_NZBC-B1AS3#0.17.lrml,r1.6.1.0.1,1.6.1 Reinforcing of foundation walls and chimney bases (including the gathers) (see Figures 2 to 5 inclusive) shall comprise: a) D12 bars at 400 mm maximum centres vertically. Laps in bars shall be no less than 300 mm. b) R6 bars at 200 mm centres horizontally. These will be in the form of U bars.,"if( and( or( expression( function( has), atom( variable( chimney)), data( foundation wall)), expression( function( has), atom( variable( chimney)), data( base)), expression( function( has), atom( variable( chimney)), data( gather))), or( expression( function( part of), atom( variable( reinforcing)), data( foundation wall)), expression( function( part of), atom( variable( reinforcing)), data( base)), expression( function( part of), atom( variable( reinforcing)), data( gather))))), then( and( obligation( expression( function( include), atom( relation( type), variable( reinforcing)), data( vertical reinforcing bar))), obligation( expression( function( include), atom( relation( type), variable( reinforcing)), data( horizontal reinforcing bar))), obligation( expression( function( is), atom( relation( size), variable( vertical reinforcing bar)), data( d12))), obligation( expression( function( less than equal), atom( relation( spacing), variable( vertical reinforcing bar)), data( 400 mm centre))), obligation( expression( function( greater than equal), atom( relation( lap), variable( vertical reinforcing bar)), data( baseunit( kind( metre), prefix( milli)), value( 300.0)))), obligation( expression( function( greater than equal), atom( relation( size), variable( horizontal reinforcing bar)), data( r6))), obligation( expression( function( less than equal), atom( relation( spacing), variable( horizontal reinforcing bar)), data( 200 mm centre))), obligation( expression( function( is), atom( relation( type), variable( horizontal reinforcing bar)), data( u bar)))))"
